D_INTERVIEW,Q165,Q166,Q167,Q168
276071374,2.0,2.0,2.0,2.0
276071375,2.0,2.0,2.0,2.0
276071376,1.0,1.0,2.0,1.0
276071377,2.0,2.0,2.0,2.0
276071378,1.0,1.0,2.0,2.0
276071379,1.0,1.0,2.0,2.0
276071380,1.0,1.0,2.0,2.0
276071381,1.0,-1.0,2.0,2.0
276071382,1.0,1.0,1.0,1.0
276071383,2.0,1.0,2.0,2.0
276071384,-2.0,-2.0,-2.0,-2.0
276071385,2.0,2.0,2.0,2.0
276071386,1.0,-1.0,2.0,2.0
276071387,2.0,2.0,2.0,2.0
276071388,1.0,1.0,1.0,1.0
276071389,1.0,1.0,-2.0,1.0
276071390,-1.0,-1.0,-1.0,-1.0
276071391,2.0,2.0,2.0,2.0
276071392,1.0,1.0,2.0,1.0
276071393,1.0,2.0,2.0,2.0
276071394,2.0,2.0,2.0,2.0
276071395,2.0,1.0,2.0,2.0
276071396,1.0,1.0,2.0,-1.0
276071397,1.0,1.0,1.0,1.0
276071398,1.0,1.0,2.0,1.0
276071399,2.0,2.0,2.0,1.0
276071400,1.0,1.0,2.0,1.0
276071401,2.0,2.0,2.0,2.0
276071402,1.0,1.0,1.0,1.0
276071403,1.0,1.0,2.0,1.0
276071404,2.0,2.0,2.0,2.0
276071405,1.0,1.0,2.0,2.0
276071406,1.0,2.0,2.0,1.0
276071407,1.0,1.0,1.0,1.0
276071408,1.0,1.0,2.0,1.0
276071409,1.0,1.0,1.0,1.0
276071410,2.0,2.0,2.0,2.0
276071411,1.0,1.0,1.0,1.0
276071412,1.0,1.0,2.0,2.0
276071413,1.0,1.0,1.0,1.0
276071414,2.0,2.0,2.0,2.0
276071415,2.0,1.0,2.0,2.0
276071416,2.0,2.0,2.0,1.0
276071417,2.0,2.0,2.0,2.0
276071418,1.0,-1.0,2.0,-1.0
276071419,1.0,2.0,2.0,2.0
276071420,1.0,1.0,1.0,1.0
276071421,1.0,2.0,2.0,2.0
276071422,1.0,2.0,2.0,1.0
276071423,1.0,1.0,2.0,1.0
276071424,1.0,1.0,2.0,-1.0
276071425,1.0,-1.0,2.0,1.0
276071426,1.0,1.0,1.0,1.0
276071427,1.0,2.0,2.0,1.0
276071428,2.0,2.0,2.0,2.0
276071429,1.0,2.0,2.0,2.0
276071430,1.0,1.0,1.0,1.0
276071431,1.0,1.0,2.0,2.0
276071432,2.0,2.0,2.0,2.0
276071433,1.0,2.0,2.0,2.0
276071434,1.0,1.0,2.0,1.0
276071435,2.0,2.0,2.0,2.0
276071436,1.0,1.0,1.0,1.0
276071437,1.0,1.0,2.0,1.0
276071438,1.0,-1.0,1.0,1.0
276071439,1.0,1.0,1.0,1.0
276071440,1.0,2.0,2.0,2.0
276071441,1.0,2.0,2.0,2.0
276071442,1.0,-1.0,-1.0,-1.0
276071443,1.0,2.0,2.0,2.0
276071444,1.0,2.0,2.0,2.0
276071445,2.0,2.0,2.0,2.0
276071446,1.0,1.0,1.0,1.0
276071447,2.0,2.0,2.0,2.0
276071448,2.0,2.0,2.0,2.0
276071449,2.0,2.0,2.0,2.0
276071450,2.0,2.0,2.0,2.0
276071451,1.0,2.0,2.0,2.0
276071452,2.0,2.0,2.0,2.0
276071453,2.0,2.0,2.0,2.0
276071454,2.0,2.0,2.0,2.0
276071455,2.0,2.0,2.0,2.0
276071456,1.0,2.0,2.0,2.0
276071457,1.0,1.0,-1.0,1.0
276071458,2.0,2.0,2.0,2.0
276071459,1.0,1.0,1.0,1.0
276071460,2.0,2.0,2.0,2.0
276071461,1.0,1.0,2.0,-1.0
276071462,2.0,2.0,2.0,2.0
276071463,1.0,2.0,2.0,1.0
276071464,2.0,2.0,2.0,2.0
276071465,1.0,2.0,2.0,2.0
276071466,1.0,1.0,1.0,1.0
276071467,1.0,2.0,2.0,2.0
276071468,2.0,1.0,2.0,1.0
276071469,2.0,2.0,2.0,2.0
276071470,2.0,2.0,2.0,2.0
276071471,2.0,1.0,2.0,2.0
276071472,2.0,2.0,2.0,2.0
276071473,2.0,2.0,2.0,2.0
276071474,1.0,1.0,1.0,1.0
276071475,2.0,2.0,2.0,2.0
276071476,2.0,2.0,2.0,2.0
276071477,1.0,2.0,2.0,2.0
276071478,1.0,1.0,1.0,1.0
276071479,1.0,2.0,1.0,1.0
276071480,2.0,-1.0,2.0,2.0
276071481,1.0,2.0,2.0,2.0
276071482,1.0,2.0,2.0,2.0
276071483,1.0,1.0,2.0,2.0
276071484,1.0,1.0,1.0,1.0
276071485,1.0,1.0,2.0,1.0
276071486,1.0,2.0,2.0,2.0
276071487,2.0,2.0,2.0,2.0
276071488,2.0,2.0,2.0,2.0
276071489,1.0,1.0,2.0,1.0
276071490,2.0,1.0,2.0,2.0
276071491,1.0,1.0,1.0,1.0
276071492,1.0,2.0,2.0,1.0
276071493,2.0,1.0,2.0,1.0
276071494,1.0,1.0,1.0,1.0
276071495,2.0,2.0,2.0,2.0
276071496,2.0,2.0,2.0,2.0
276071497,1.0,2.0,2.0,1.0
276071498,2.0,2.0,2.0,2.0
276071499,1.0,1.0,1.0,1.0
276071500,1.0,-1.0,2.0,1.0
276071501,1.0,1.0,2.0,2.0
276071502,2.0,2.0,2.0,2.0
276071503,2.0,2.0,2.0,2.0
276071504,2.0,2.0,2.0,2.0
276071505,1.0,2.0,2.0,2.0
276071506,2.0,2.0,2.0,2.0
276071507,2.0,2.0,2.0,2.0
276071508,2.0,2.0,2.0,2.0
276071509,2.0,2.0,2.0,2.0
276071510,2.0,1.0,2.0,2.0
276071511,1.0,1.0,2.0,1.0
276071512,2.0,1.0,2.0,2.0
276071513,1.0,2.0,2.0,2.0
276071514,2.0,2.0,2.0,2.0
276071515,1.0,1.0,2.0,1.0
276071516,1.0,1.0,2.0,1.0
276071517,1.0,1.0,2.0,2.0
276071518,1.0,2.0,2.0,1.0
276071519,2.0,2.0,2.0,2.0
276071520,1.0,1.0,2.0,1.0
276071521,1.0,1.0,2.0,1.0
276071522,1.0,-2.0,2.0,1.0
276071523,1.0,1.0,2.0,1.0
276071524,2.0,2.0,2.0,2.0
276071525,2.0,2.0,2.0,2.0
276071526,1.0,-2.0,-2.0,1.0
276071527,2.0,2.0,2.0,2.0
276071528,1.0,2.0,2.0,2.0
GPT-OSS_120B_baseline,2.0,2.0,2.0,2.0
LLAMA3_1_70B_baseline,2.0,2.0,1.0,1.0
LLAMA3_70B_baseline,2.0,1.0,1.0,2.0
PHI3_INSTRUCT_baseline,1.0,1.0,1.0,1.0
QWEN2_5VL_32B_baseline,0.0,1.0,0.0,1.0
QWEN2_5VL_72B_baseline,2.0,1.0,2.0,2.0
QWEN2_5VL_7B_baseline,1.0,1.0,1.0,1.0
QWEN3_32B_baseline,1.0,2.0,2.0,1.0
QWEN_7B_baseline,1.0,2.0,2.0,2.0
GPT_4O_baseline,1.0,1.0,2.0,2.0
GPT-OSS_120B_chainofthought,2.0,2.0,2.0,2.0
LLAMA3_1_70B_chainofthought,1.0,1.0,2.0,2.0
LLAMA3_70B_chainofthought,1.0,1.0,1.0,1.0
PHI3_INSTRUCT_chainofthought,1.0,1.0,1.0,1.0
QWEN2_5VL_32B_chainofthought,1.0,1.0,1.0,1.0
QWEN2_5VL_72B_chainofthought,1.0,1.0,2.0,2.0
QWEN2_5VL_7B_chainofthought,1.0,1.0,1.0,1.0
QWEN3_32B_chainofthought,1.0,2.0,2.0,1.0
QWEN_7B_chainofthought,0.0,0.0,0.0,0.0
GPT_4O_chainofthought,1.0,2.0,2.0,2.0
GPT-OSS_120B_declarative,2.0,2.0,2.0,2.0
LLAMA3_1_70B_declarative,1.0,1.0,1.0,1.0
LLAMA3_70B_declarative,1.0,1.0,1.0,1.0
PHI3_INSTRUCT_declarative,1.0,1.0,1.0,2.0
QWEN2_5VL_32B_declarative,1.0,1.0,1.0,1.0
QWEN2_5VL_72B_declarative,2.0,1.0,2.0,2.0
QWEN2_5VL_7B_declarative,1.0,1.0,1.0,1.0
QWEN3_32B_declarative,2.0,1.0,2.0,2.0
QWEN_7B_declarative,1.0,1.0,0.0,1.0
GPT_4O_declarative,1.0,2.0,2.0,2.0
GPT-OSS_120B_explicit,2.0,2.0,2.0,2.0
LLAMA3_1_70B_explicit,1.0,1.0,2.0,1.0
LLAMA3_70B_explicit,1.0,,1.0,1.0
PHI3_INSTRUCT_explicit,1.0,1.0,1.0,1.0
QWEN2_5VL_32B_explicit,1.0,1.0,1.0,1.0
QWEN2_5VL_72B_explicit,2.0,1.0,2.0,1.0
QWEN2_5VL_7B_explicit,1.0,1.0,1.0,1.0
QWEN3_32B_explicit,1.0,1.0,2.0,1.0
QWEN_7B_explicit,1.0,2.0,2.0,1.0
GPT_4O_explicit,2.0,1.0,2.0,2.0
GPT-OSS_120B_parantheses,2.0,2.0,2.0,2.0
LLAMA3_1_70B_parantheses,1.0,1.0,2.0,1.0
LLAMA3_70B_parantheses,1.0,1.0,1.0,1.0
PHI3_INSTRUCT_parantheses,1.0,1.0,1.0,1.0
QWEN2_5VL_32B_parantheses,1.0,1.0,1.0,1.0
QWEN2_5VL_72B_parantheses,1.0,1.0,2.0,1.0
QWEN2_5VL_7B_parantheses,1.0,1.0,1.0,1.0
QWEN3_32B_parantheses,1.0,2.0,2.0,1.0
QWEN_7B_parantheses,1.0,2.0,2.0,1.0
GPT_4O_parantheses,1.0,1.0,1.0,1.0
GPT-OSS_120B_roleplay,2.0,2.0,2.0,2.0
LLAMA3_1_70B_roleplay,1.0,2.0,1.0,2.0
LLAMA3_70B_roleplay,1.0,1.0,1.0,1.0
PHI3_INSTRUCT_roleplay,1.0,1.0,1.0,1.0
QWEN2_5VL_32B_roleplay,1.0,2.0,1.0,1.0
QWEN2_5VL_72B_roleplay,1.0,1.0,2.0,2.0
QWEN2_5VL_7B_roleplay,1.0,1.0,1.0,1.0
QWEN3_32B_roleplay,1.0,2.0,2.0,1.0
QWEN_7B_roleplay,0.0,1.0,2.0,2.0
GPT_4O_roleplay,1.0,2.0,2.0,2.0
